cap-diameter,cap-shape,cap-surface,cap-color,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,ring-type,habitat,does-bruise-or-bleed,has-ring,is-poisonous,season_a,season_s,season_u,season_w
2.02,p,t,n,a,1,n,7.38,2.4,y,e,m,False,True,True,False,True,False,False
2.04,p,t,n,a,1,n,8.2,2.64,y,e,m,False,True,True,False,True,False,False
1.93,p,t,n,a,1,g,6.7,2.6,y,e,m,False,True,True,False,True,False,False
1.71,p,t,n,a,1,g,4.08,1.95,y,e,m,False,True,True,False,True,False,False
1.55,p,t,n,a,1,n,6.75,2.43,y,e,m,False,True,True,True,False,False,False
1.86,p,t,n,a,1,n,5.7,2.35,y,e,m,False,True,True,True,False,False,False
1.51,p,t,n,a,1,n,6.53,2.5,y,e,m,False,True,True,True,False,False,False
2.12,p,t,n,a,1,n,7.98,2.49,y,e,m,False,True,True,False,False,True,False
2.15,p,t,n,a,1,n,6.61,2.33,y,e,m,False,True,True,False,True,False,False
1.99,p,t,n,a,1,g,7.0,2.61,y,e,m,False,True,True,True,False,False,False
2.28,p,t,n,a,1,n,8.03,2.86,y,e,m,False,True,True,True,False,False,False
2.01,p,t,n,a,1,n,6.48,2.28,y,e,m,False,True,True,False,False,True,False
1.86,p,t,n,a,1,n,8.22,2.51,y,e,m,False,True,True,False,True,False,False
2.31,p,t,n,a,1,g,7.29,2.53,y,e,m,False,True,True,True,False,False,False
2.33,p,t,n,a,1,n,8.47,2.81,y,e,m,False,True,True,False,True,False,False
2.36,p,t,n,a,1,n,6.98,2.7,y,e,m,False,True,True,False,False,True,False
1.66,p,t,n,a,1,n,5.19,2.3,y,e,m,False,True,True,False,False,True,False
1.78,p,t,n,a,1,g,5.89,2.34,y,e,m,False,True,True,False,False,True,False
1.45,p,t,n,a,1,g,5.95,2.43,y,e,m,False,True,True,False,True,False,False
1.66,p,t,n,a,1,g,6.85,2.58,y,e,m,False,True,True,False,True,False,False
2.5,p,t,n,a,1,g,9.3,2.73,y,e,m,False,True,True,False,True,False,False
2.0,p,t,n,a,1,g,7.2,2.49,y,e,m,False,True,True,False,True,False,False
1.81,p,t,n,a,1,n,5.98,2.43,y,e,m,False,True,True,False,True,False,False
1.66,p,t,n,a,1,n,5.02,2.32,y,e,m,False,True,True,False,False,True,False
1.93,p,t,n,a,1,g,6.76,2.46,y,e,m,False,True,True,True,False,False,False
1.89,p,t,n,a,1,g,6.36,2.29,y,e,m,False,True,True,False,False,True,False
2.71,p,t,n,a,1,g,9.42,2.91,y,e,m,False,True,True,True,False,False,False
2.19,p,t,n,a,1,n,7.14,2.3,y,e,m,False,True,True,False,False,True,False
2.13,p,t,n,a,1,g,7.61,2.47,y,e,m,False,True,True,False,False,True,False
2.03,p,t,n,a,1,g,7.43,2.43,y,e,m,False,True,True,True,False,False,False
2.05,p,t,n,a,1,g,7.95,2.65,y,e,m,False,True,True,True,False,False,False
1.78,p,t,n,a,1,g,6.94,2.58,y,e,m,False,True,True,True,False,False,False
1.75,p,t,n,a,1,n,7.44,2.54,y,e,m,False,True,True,True,False,False,False
1.61,p,t,n,a,1,n,7.31,2.46,y,e,m,False,True,True,False,True,False,False
2.19,p,t,n,a,1,g,8.46,2.91,y,e,m,False,True,True,True,False,False,False
1.94,p,t,n,a,1,g,7.23,2.7,y,e,m,False,True,True,True,False,False,False
2.51,p,t,n,a,1,g,8.31,2.87,y,e,m,False,True,True,True,False,False,False
2.27,p,t,n,a,1,n,7.96,2.92,y,e,m,False,True,True,True,False,False,False
1.64,p,t,n,a,1,g,6.22,2.49,y,e,m,False,True,True,False,False,True,False
2.06,p,t,n,a,1,n,6.86,2.59,y,e,m,False,True,True,False,False,True,False
1.55,p,t,n,a,1,g,6.22,2.41,y,e,m,False,True,True,False,False,True,False
1.54,p,t,n,a,1,g,7.16,2.43,y,e,m,False,True,True,True,False,False,False
1.95,p,t,n,a,1,n,7.85,2.51,y,e,m,False,True,True,False,True,False,False
1.59,p,t,n,a,1,n,6.05,2.36,y,e,m,False,True,True,True,False,False,False
1.82,p,t,n,a,1,n,6.21,2.55,y,e,m,False,True,True,True,False,False,False
1.88,p,t,n,a,1,n,7.97,2.55,y,e,m,False,True,True,False,True,False,False
1.64,p,t,n,a,1,n,8.64,2.57,y,e,m,False,True,True,True,False,False,False
2.18,p,t,n,a,1,n,7.66,2.52,y,e,m,False,True,True,True,False,False,False
1.93,p,t,n,a,1,n,4.93,2.29,y,e,m,False,True,True,True,False,False,False
1.83,p,t,n,a,1,g,5.59,2.34,y,e,m,False,True,True,True,False,False,False
1.86,p,t,n,a,1,g,6.58,2.28,y,e,m,False,True,True,False,False,True,False
1.76,p,t,n,a,1,n,8.08,2.8,y,e,m,False,True,True,False,True,False,False
1.5,p,t,n,a,1,g,6.93,2.32,y,e,m,False,True,True,True,False,False,False
2.38,p,t,n,a,1,n,7.99,2.64,y,e,m,False,True,True,True,False,False,False
2.21,p,t,n,a,1,g,7.27,2.6,y,e,m,False,True,True,False,False,True,False
2.4,p,t,n,a,1,g,7.54,2.51,y,e,m,False,True,True,True,False,False,False
1.62,p,t,n,a,1,n,5.99,2.57,y,e,m,False,True,True,False,True,False,False
2.14,p,t,n,a,1,g,7.34,2.44,y,e,m,False,True,True,True,False,False,False
2.07,p,t,n,a,1,g,9.14,2.75,y,e,m,False,True,True,False,False,True,False
2.21,p,t,n,a,1,g,7.37,2.53,y,e,m,False,True,True,True,False,False,False
2.31,p,t,n,a,1,n,7.47,2.42,y,e,m,False,True,True,False,True,False,False
2.08,p,t,n,a,1,n,8.36,2.68,y,e,m,False,True,True,False,False,True,False
1.81,p,t,n,a,1,g,5.87,2.3,y,e,m,False,True,True,True,False,False,False
2.04,p,t,n,a,1,n,6.79,2.74,y,e,m,False,True,True,False,False,True,False
2.32,p,t,n,a,1,g,8.08,2.59,y,e,m,False,True,True,False,True,False,False
1.84,p,t,n,a,1,g,6.34,2.39,y,e,m,False,True,True,False,False,True,False
1.84,p,t,n,a,1,g,6.67,2.73,y,e,m,False,True,True,True,False,False,False
1.9,p,t,n,a,1,n,4.66,2.32,y,e,m,False,True,True,False,True,False,False
2.45,p,t,n,a,1,g,8.32,2.67,y,e,m,False,True,True,False,True,False,False
1.6,p,t,n,a,1,g,6.84,2.49,y,e,m,False,True,True,True,False,False,False
1.68,p,t,n,a,1,g,5.67,2.25,y,e,m,False,True,True,False,False,True,False
1.92,p,t,n,a,1,n,6.94,2.41,y,e,m,False,True,True,True,False,False,False
1.28,p,t,n,a,1,g,5.67,2.45,y,e,m,False,True,True,True,False,False,False
2.17,p,t,n,a,1,g,7.26,2.64,y,e,m,False,True,True,False,True,False,False
1.84,p,t,n,a,1,g,7.6,2.64,y,e,m,False,True,True,False,False,True,False
2.28,p,t,n,a,1,n,6.66,2.7,y,e,m,False,True,True,False,False,True,False
2.25,p,t,n,a,1,n,6.05,2.37,y,e,m,False,True,True,False,False,True,False
2.46,p,t,n,a,1,n,7.37,2.69,y,e,m,False,True,True,False,True,False,False
2.45,p,t,n,a,1,g,7.31,2.65,y,e,m,False,True,True,False,False,True,False
2.04,p,t,n,a,1,n,5.63,2.38,y,e,m,False,True,True,False,False,True,False
1.84,p,t,n,a,1,g,6.69,2.62,y,e,m,False,True,True,False,False,True,False
1.89,p,t,n,a,1,n,5.9,2.4,y,e,m,False,True,True,False,True,False,False
1.89,p,t,n,a,1,n,6.5,2.42,y,e,m,False,True,True,True,False,False,False
1.55,p,t,n,a,1,g,5.84,2.09,y,e,m,False,True,True,False,False,True,False
2.0,p,t,n,a,1,n,6.74,2.6,y,e,m,False,True,True,True,False,False,False
2.15,p,t,n,a,1,n,7.48,2.83,y,e,m,False,True,True,False,True,False,False
2.53,p,t,n,a,1,n,8.02,2.74,y,e,m,False,True,True,False,True,False,False
2.13,p,t,n,a,1,n,5.73,2.34,y,e,m,False,True,True,False,False,True,False
2.2,p,t,n,a,1,g,7.67,2.61,y,e,m,False,True,True,False,False,True,False
1.74,p,t,n,a,1,n,7.05,2.32,y,e,m,False,True,True,False,False,True,False
2.37,p,t,n,a,1,g,7.62,2.71,y,e,m,False,True,True,False,True,False,False
2.22,p,t,n,a,1,n,6.9,2.68,y,e,m,False,True,True,False,True,False,False
2.39,p,t,n,a,1,g,6.31,2.28,y,e,m,False,True,True,True,False,False,False
2.37,p,t,n,a,1,n,7.91,2.59,y,e,m,False,True,True,False,False,True,False
1.53,p,t,n,a,1,n,6.46,2.34,y,e,m,False,True,True,False,False,True,False
1.9,p,t,n,a,1,n,7.58,2.54,y,e,m,False,True,True,False,False,True,False
2.37,p,t,n,a,1,n,7.92,2.58,y,e,m,False,True,True,False,True,False,False
1.61,p,t,n,a,1,n,8.04,2.39,y,e,m,False,True,True,False,False,True,False
1.91,p,t,n,a,1,n,6.77,2.46,y,e,m,False,True,True,False,False,True,False
2.68,p,t,n,a,1,n,8.95,2.92,y,e,m,False,True,True,False,False,True,False
2.15,p,t,n,a,1,n,6.51,2.85,y,e,m,False,True,True,False,True,False,False
1.88,p,t,n,a,1,g,5.51,2.41,y,e,m,False,True,True,False,False,True,False
2.19,p,t,n,a,1,g,6.58,2.47,y,e,m,False,True,True,False,True,False,False
2.0,p,t,n,a,1,n,5.56,2.51,y,e,m,False,True,True,False,True,False,False
1.8,p,t,n,a,1,g,6.95,2.43,y,e,m,False,True,True,True,False,False,False
2.37,p,t,n,a,1,n,7.81,2.72,y,e,m,False,True,True,False,False,True,False
2.41,p,t,n,a,1,g,6.29,2.42,y,e,m,False,True,True,True,False,False,False
2.22,p,t,n,a,1,g,7.89,2.72,y,e,m,False,True,True,False,False,True,False
1.58,p,t,n,a,1,g,5.57,2.55,y,e,m,False,True,True,False,False,True,False
2.2,p,t,n,a,1,n,6.93,2.44,y,e,m,False,True,True,False,False,True,False
1.55,p,t,n,a,1,n,7.47,2.52,y,e,m,False,True,True,True,False,False,False
2.08,p,t,n,a,1,g,8.47,2.61,y,e,m,False,True,True,True,False,False,False
2.01,p,t,n,a,1,g,7.21,2.52,y,e,m,False,True,True,False,True,False,False
1.69,p,t,n,a,1,n,6.37,2.42,y,e,m,False,True,True,True,False,False,False
2.0,p,t,n,a,1,g,6.64,2.66,y,e,m,False,True,True,True,False,False,False
2.03,p,t,n,a,1,n,8.52,2.7,y,e,m,False,True,True,False,True,False,False
2.56,p,t,n,a,1,n,7.27,2.47,y,e,m,False,True,True,True,False,False,False
2.42,p,t,n,a,1,g,7.13,2.56,y,e,m,False,True,True,False,True,False,False
1.91,p,t,n,a,1,g,4.86,2.32,y,e,m,False,True,True,True,False,False,False
2.03,p,t,n,a,1,n,6.56,2.77,y,e,m,False,True,True,True,False,False,False
1.42,p,t,n,a,1,n,6.81,2.47,y,e,m,False,True,True,True,False,False,False
2.53,p,t,n,a,1,g,9.73,2.77,y,e,m,False,True,True,False,True,False,False
2.08,p,t,n,a,1,n,8.47,2.7,y,e,m,False,True,True,True,False,False,False
1.89,p,t,n,a,1,g,5.57,2.38,y,e,m,False,True,True,False,False,True,False
1.99,p,t,n,a,1,g,6.81,2.45,y,e,m,False,True,True,True,False,False,False
2.2,p,t,n,a,1,g,7.31,2.43,y,e,m,False,True,True,False,True,False,False
1.98,p,t,n,a,1,g,5.86,2.29,y,e,m,False,True,True,True,False,False,False
2.14,p,t,n,a,1,g,7.57,2.59,y,e,m,False,True,True,True,False,False,False
2.05,p,t,n,a,1,n,8.45,2.71,y,e,m,False,True,True,False,True,False,False
1.69,p,t,n,a,1,n,5.68,2.45,y,e,m,False,True,True,False,False,True,False
1.65,p,t,n,a,1,g,7.63,2.27,y,e,m,False,True,True,False,True,False,False
1.96,p,t,n,a,1,g,7.05,2.49,y,e,m,False,True,True,True,False,False,False
1.83,p,t,n,a,1,n,6.51,2.41,y,e,m,False,True,True,True,False,False,False
1.82,p,t,n,a,1,g,7.72,2.59,y,e,m,False,True,True,False,True,False,False
1.79,p,t,n,a,1,g,7.37,2.79,y,e,m,False,True,True,False,False,True,False
1.53,p,t,n,a,1,n,6.77,2.46,y,e,m,False,True,True,False,False,True,False
2.11,p,t,n,a,1,g,7.88,2.69,y,e,m,False,True,True,False,False,True,False
1.98,p,t,n,a,1,g,7.19,2.18,y,e,m,False,True,True,False,True,False,False
2.07,p,t,n,a,1,n,7.19,2.73,y,e,m,False,True,True,False,True,False,False
2.1,p,t,n,a,1,g,5.88,2.45,y,e,m,False,True,True,False,True,False,False
2.46,p,t,n,a,1,n,5.23,2.3,y,e,m,False,True,True,False,False,True,False
2.26,p,t,n,a,1,n,7.01,2.57,y,e,m,False,True,True,False,True,False,False
1.99,p,t,n,a,1,g,6.51,2.62,y,e,m,False,True,True,False,True,False,False
2.08,p,t,n,a,1,g,8.77,2.53,y,e,m,False,True,True,False,True,False,False
2.1,p,t,n,a,1,n,7.42,2.32,y,e,m,False,True,True,False,False,True,False
1.79,p,t,n,a,1,n,6.69,2.47,y,e,m,False,True,True,False,False,True,False
1.91,p,t,n,a,1,g,6.62,2.43,y,e,m,False,True,True,True,False,False,False
1.98,p,t,n,a,1,g,5.5,2.42,y,e,m,False,True,True,False,True,False,False
2.38,p,t,n,a,1,n,8.13,2.59,y,e,m,False,True,True,True,False,False,False
1.69,p,t,n,a,1,g,5.56,2.2,y,e,m,False,True,True,False,False,True,False
2.02,p,t,n,a,1,n,6.02,2.41,y,e,m,False,True,True,True,False,False,False
1.7,p,t,n,a,1,n,5.78,2.25,y,e,m,False,True,True,False,False,True,False
1.76,p,t,n,a,1,n,6.83,2.62,y,e,m,False,True,True,False,True,False,False
2.0,p,t,n,a,1,n,6.66,2.55,y,e,m,False,True,True,True,False,False,False
2.05,p,t,n,a,1,g,7.38,2.66,y,e,m,False,True,True,True,False,False,False
1.99,p,t,n,a,1,n,5.37,2.09,y,e,m,False,True,True,False,True,False,False
1.86,p,t,n,a,1,g,5.47,2.38,y,e,m,False,True,True,False,False,True,False
2.19,p,t,n,a,1,g,7.6,2.64,y,e,m,False,True,True,False,False,True,False
1.97,p,t,n,a,1,n,9.33,2.83,y,e,m,False,True,True,False,True,False,False
1.64,p,t,n,a,1,g,6.78,2.48,y,e,m,False,True,True,False,False,True,False
1.67,p,t,n,a,1,n,6.56,2.4,y,e,m,False,True,True,False,True,False,False
1.85,p,t,n,a,1,g,6.49,2.41,y,e,m,False,True,True,False,False,True,False
1.36,p,t,n,a,1,g,6.11,2.34,y,e,m,False,True,True,True,False,False,False
1.97,p,t,n,a,1,g,7.0,2.51,y,e,m,False,True,True,False,True,False,False
2.32,p,t,n,a,1,g,8.23,2.53,y,e,m,False,True,True,False,True,False,False
1.97,p,t,n,a,1,g,8.18,2.51,y,e,m,False,True,True,True,False,False,False
2.0,p,t,n,a,1,n,7.33,2.65,y,e,m,False,True,True,True,False,False,False
2.18,p,t,n,a,1,g,7.99,2.61,y,e,m,False,True,True,True,False,False,False
1.51,p,t,n,a,1,g,7.01,2.47,y,e,m,False,True,True,True,False,False,False
2.39,p,t,n,a,1,g,6.86,2.62,y,e,m,False,True,True,True,False,False,False
1.64,p,t,n,a,1,n,7.89,2.66,y,e,m,False,True,True,False,False,True,False
1.89,p,t,n,a,1,g,7.11,2.6,y,e,m,False,True,True,False,True,False,False
2.09,p,t,n,a,1,n,6.66,2.42,y,e,m,False,True,True,False,True,False,False
2.14,p,t,n,a,1,n,8.41,2.89,y,e,m,False,True,True,False,False,True,False
2.13,p,t,n,a,1,n,7.04,2.58,y,e,m,False,True,True,False,False,True,False
2.31,p,t,n,a,1,n,7.18,2.53,y,e,m,False,True,True,False,True,False,False
2.62,p,t,n,a,1,n,7.85,2.7,y,e,m,False,True,True,True,False,False,False
1.95,p,t,n,a,1,g,7.7,2.5,y,e,m,False,True,True,False,False,True,False
2.4,p,t,n,a,1,n,8.66,2.73,y,e,m,False,True,True,True,False,False,False
2.14,p,t,n,a,1,n,6.98,2.49,y,e,m,False,True,True,True,False,False,False
1.84,p,t,n,a,1,g,5.97,2.29,y,e,m,False,True,True,False,True,False,False
1.64,p,t,n,a,1,g,8.11,2.66,y,e,m,False,True,True,False,True,False,False
1.74,p,t,n,a,1,g,7.56,2.67,y,e,m,False,True,True,True,False,False,False
1.44,p,t,n,a,1,n,4.66,2.09,y,e,m,False,True,True,False,False,True,False
2.1,p,t,n,a,1,g,6.07,2.22,y,e,m,False,True,True,False,True,False,False
1.96,p,t,n,a,1,n,7.71,2.65,y,e,m,False,True,True,True,False,False,False
2.91,p,t,n,a,1,n,8.97,2.94,y,e,m,False,True,True,False,False,True,False
2.5,p,t,n,a,1,g,7.24,2.55,y,e,m,False,True,True,False,False,True,False
2.5,p,t,n,a,1,n,8.13,2.77,y,e,m,False,True,True,True,False,False,False
1.75,p,t,n,a,1,n,5.58,2.37,y,e,m,False,True,True,True,False,False,False
2.41,p,t,n,a,1,n,6.79,2.58,y,e,m,False,True,True,False,True,False,False
1.79,p,t,n,a,1,n,6.27,2.41,y,e,m,False,True,True,False,False,True,False
1.76,p,t,n,a,1,g,7.03,2.72,y,e,m,False,True,True,False,True,False,False
4.23,c,e,w,x,1,p,6.14,11.32,w,f,g,True,False,True,False,True,False,False
4.77,c,e,w,x,1,y,5.7,11.58,w,f,g,True,False,True,True,False,False,False
3.99,c,e,w,x,1,r,4.73,11.19,w,f,d,True,False,True,True,False,False,False
6.48,c,k,w,x,1,p,8.02,14.11,w,f,g,True,False,True,False,True,False,False
5.71,c,k,y,x,1,p,6.46,12.78,w,f,g,True,False,True,False,False,True,False
4.68,c,k,y,x,1,y,4.2,11.13,w,f,g,True,False,True,True,False,False,False
6.14,c,k,w,x,1,r,5.82,13.01,w,f,g,True,False,True,False,True,False,False
5.21,c,e,w,x,1,p,7.31,12.44,w,f,g,True,False,True,False,False,True,False
5.59,c,k,y,x,1,p,5.47,11.27,w,f,d,True,False,True,True,False,False,False
5.35,c,e,w,x,1,p,6.48,13.31,w,f,d,True,False,True,False,False,True,False
4.47,c,k,w,x,1,p,5.95,11.87,w,f,d,True,False,True,False,False,True,False
5.28,c,k,y,x,1,p,6.39,13.57,w,f,g,True,False,True,True,False,False,False
6.32,c,e,y,x,1,p,6.36,12.51,w,f,g,True,False,True,False,False,True,False
6.06,c,k,w,x,1,p,5.8,13.12,w,f,d,True,False,True,False,False,True,False
5.11,c,k,w,x,1,y,5.87,11.94,w,f,d,True,False,True,False,False,True,False
5.87,c,k,w,x,1,r,6.44,13.16,w,f,g,True,False,True,True,False,False,False
3.96,c,e,y,x,1,p,5.12,12.3,w,f,d,True,False,True,True,False,False,False
4.8,c,e,w,x,1,y,7.21,12.89,w,f,g,True,False,True,False,True,False,False
5.08,c,e,y,x,1,r,4.55,11.93,w,f,g,True,False,True,False,False,True,False
4.33,c,e,y,x,1,p,6.38,12.7,w,f,g,True,False,True,False,True,False,False
5.92,c,e,w,x,1,p,6.68,12.9,w,f,g,True,False,True,False,True,False,False
5.95,c,k,w,x,1,y,4.22,10.26,w,f,d,True,False,True,True,False,False,False
3.94,c,e,y,x,1,p,4.66,11.82,w,f,g,True,False,True,True,False,False,False
6.49,c,k,w,x,1,p,6.65,12.34,w,f,d,True,False,True,False,False,True,False
5.01,c,k,y,x,1,r,6.8,12.09,w,f,d,True,False,True,False,False,True,False
6.55,c,k,y,x,1,y,7.37,13.36,w,f,g,True,False,True,False,True,False,False
4.71,c,e,y,x,1,r,4.64,11.43,w,f,g,True,False,True,False,True,False,False
7.16,c,e,w,x,1,y,8.46,11.65,w,f,g,True,False,True,False,True,False,False
6.16,c,e,w,x,1,y,6.62,13.19,w,f,g,True,False,True,False,False,True,False
4.3,c,k,w,x,1,r,6.78,12.57,w,f,g,True,False,True,False,True,False,False
5.79,c,e,y,x,1,y,5.19,13.02,w,f,g,True,False,True,False,False,True,False
4.87,c,k,w,x,1,y,3.94,11.22,w,f,g,True,False,True,False,True,False,False
3.68,c,k,w,x,1,r,5.08,11.99,w,f,g,True,False,True,True,False,False,False
6.54,c,k,y,x,1,r,5.89,12.31,w,f,d,True,False,True,True,False,False,False
5.34,c,e,w,x,1,y,5.48,11.68,w,f,g,True,False,True,False,False,True,False
5.4,c,e,w,x,1,y,4.63,12.19,w,f,d,True,False,True,True,False,False,False
5.12,c,k,y,x,1,p,5.46,11.96,w,f,d,True,False,True,False,False,True,False
5.81,c,k,y,x,1,r,6.54,12.38,w,f,g,True,False,True,False,False,True,False
6.72,c,e,w,x,1,p,6.65,12.8,w,f,d,True,False,True,True,False,False,False
5.67,c,e,y,x,1,y,5.58,12.54,w,f,g,True,False,True,False,True,False,False
5.73,c,k,w,x,1,p,6.64,11.07,w,f,g,True,False,True,False,True,False,False
5.9,c,e,w,x,1,r,5.46,11.07,w,f,d,True,False,True,True,False,False,False
5.36,c,k,y,x,1,r,6.78,12.86,w,f,g,True,False,True,False,True,False,False
6.55,c,k,y,x,1,p,7.63,12.22,w,f,g,True,False,True,False,False,True,False
3.27,c,e,y,x,1,p,3.88,10.79,w,f,d,True,False,True,False,False,True,False
5.6,c,e,w,x,1,p,6.98,12.13,w,f,d,True,False,True,False,True,False,False
4.6,c,e,w,x,1,r,6.05,13.33,w,f,g,True,False,True,False,True,False,False
4.23,c,e,w,x,1,y,4.68,10.27,w,f,d,True,False,True,False,True,False,False
5.3,c,e,y,x,1,r,7.0,12.83,w,f,d,True,False,True,True,False,False,False
5.61,c,k,w,x,1,p,5.31,12.1,w,f,g,True,False,True,True,False,False,False
5.24,c,k,y,x,1,p,6.27,11.5,w,f,g,True,False,True,True,False,False,False
5.6,c,k,w,x,1,y,6.65,13.04,w,f,d,True,False,True,False,False,True,False
5.82,c,k,w,x,1,r,7.38,12.69,w,f,g,True,False,True,False,False,True,False
6.35,c,e,y,x,1,y,5.52,11.56,w,f,g,True,False,True,False,True,False,False
5.69,c,e,w,x,1,p,7.2,11.77,w,f,d,True,False,True,False,False,True,False
4.69,c,k,y,x,1,y,6.12,11.68,w,f,d,True,False,True,True,False,False,False
6.63,c,k,y,x,1,y,7.8,13.43,w,f,g,True,False,True,False,True,False,False
4.03,c,k,w,x,1,y,4.47,11.23,w,f,d,True,False,True,False,True,False,False
6.74,c,k,y,x,1,p,6.72,12.52,w,f,g,True,False,True,False,True,False,False
6.12,c,e,w,x,1,y,5.61,12.4,w,f,d,True,False,True,True,False,False,False
4.14,c,k,y,x,1,p,5.74,11.9,w,f,g,True,False,True,True,False,False,False
4.35,c,e,y,x,1,p,5.05,11.55,w,f,g,True,False,True,False,False,True,False
5.03,c,k,w,x,1,p,5.44,11.96,w,f,d,True,False,True,False,True,False,False
4.9,c,e,y,x,1,p,4.81,11.94,w,f,g,True,False,True,False,False,True,False
5.38,c,e,y,x,1,p,5.9,12.46,w,f,d,True,False,True,False,False,True,False
5.86,c,k,y,x,1,p,6.83,12.87,w,f,g,True,False,True,True,False,False,False
5.21,c,k,w,x,1,y,6.66,12.69,w,f,d,True,False,True,False,False,True,False
5.05,c,k,w,x,1,y,8.38,13.58,w,f,g,True,False,True,True,False,False,False
5.7,c,e,w,x,1,p,7.58,12.74,w,f,d,True,False,True,False,True,False,False
4.33,c,k,w,x,1,r,4.89,11.44,w,f,d,True,False,True,False,True,False,False
7.2,c,k,y,x,1,r,6.98,13.26,w,f,g,True,False,True,False,False,True,False
5.15,c,k,w,x,1,r,5.29,11.58,w,f,d,True,False,True,False,False,True,False
5.62,c,k,y,x,1,r,6.05,13.38,w,f,g,True,False,True,True,False,False,False
4.82,c,e,w,x,1,y,7.56,12.78,w,f,d,True,False,True,False,True,False,False
6.32,c,k,y,x,1,y,8.13,12.41,w,f,d,True,False,True,False,False,True,False
4.82,c,k,w,x,1,p,5.07,12.6,w,f,g,True,False,True,False,False,True,False
4.83,c,e,w,x,1,p,4.61,11.17,w,f,g,True,False,True,False,True,False,False
4.93,c,k,w,x,1,y,6.64,11.73,w,f,g,True,False,True,False,False,True,False
6.83,c,e,w,x,1,r,7.11,11.9,w,f,g,True,False,True,False,True,False,False
5.39,c,k,w,x,1,r,5.34,11.68,w,f,d,True,False,True,False,True,False,False
6.16,c,e,y,x,1,p,6.94,13.39,w,f,d,True,False,True,True,False,False,False
5.38,c,e,w,x,1,p,5.07,12.0,w,f,d,True,False,True,True,False,False,False
5.98,c,k,w,x,1,p,5.96,12.07,w,f,g,True,False,True,True,False,False,False
7.21,c,k,w,x,1,y,7.42,13.25,w,f,g,True,False,True,False,True,False,False
4.72,c,k,y,x,1,r,5.21,12.38,w,f,g,True,False,True,True,False,False,False
5.88,c,k,y,x,1,y,5.68,12.53,w,f,g,True,False,True,False,True,False,False
6.08,c,k,y,x,1,r,7.34,12.67,w,f,d,True,False,True,False,True,False,False
5.64,c,k,w,x,1,y,6.76,12.15,w,f,g,True,False,True,True,False,False,False
5.96,c,k,y,x,1,p,6.28,13.11,w,f,g,True,False,True,True,False,False,False
5.56,c,e,w,x,1,y,5.25,11.51,w,f,g,True,False,True,False,True,False,False
5.66,c,k,y,x,1,y,7.08,12.72,w,f,d,True,False,True,True,False,False,False
5.74,c,e,y,x,1,y,5.41,11.74,w,f,d,True,False,True,False,False,True,False
4.68,c,k,w,x,1,r,6.61,12.14,w,f,d,True,False,True,False,False,True,False
5.57,c,k,w,x,1,y,7.02,12.52,w,f,d,True,False,True,False,True,False,False
4.93,c,k,y,x,1,p,6.26,12.42,w,f,g,True,False,True,True,False,False,False
5.18,c,e,w,x,1,p,3.38,11.11,w,f,g,True,False,True,False,True,False,False
6.23,c,e,w,x,1,p,6.46,12.57,w,f,g,True,False,True,False,False,True,False
5.9,c,k,y,x,1,r,4.66,12.4,w,f,d,True,False,True,False,False,True,False
5.84,c,k,y,x,1,p,6.74,13.1,w,f,g,True,False,True,False,False,True,False
3.88,c,e,w,x,1,p,6.44,11.18,w,f,d,True,False,True,False,False,True,False
5.17,c,k,y,x,1,r,3.84,12.34,w,f,g,True,False,True,True,False,False,False
6.26,c,e,w,x,1,y,8.84,14.27,w,f,d,True,False,True,False,False,True,False
5.42,c,k,w,x,1,y,8.18,12.99,w,f,d,True,False,True,False,True,False,False
4.1,c,e,y,x,1,y,6.5,11.17,w,f,g,True,False,True,False,False,True,False
6.12,c,k,w,x,1,p,7.32,12.98,w,f,d,True,False,True,True,False,False,False
4.1,c,e,w,x,1,p,6.02,11.35,w,f,d,True,False,True,False,False,True,False
5.79,c,e,y,x,1,r,6.0,12.26,w,f,d,True,False,True,False,False,True,False
6.66,c,k,y,x,1,r,7.64,11.73,w,f,g,True,False,True,True,False,False,False
6.02,c,k,w,x,1,r,8.22,14.25,w,f,d,True,False,True,False,False,True,False
3.5,c,e,y,x,1,r,5.39,11.08,w,f,g,True,False,True,False,True,False,False
4.33,c,k,y,x,1,p,4.95,11.39,w,f,d,True,False,True,False,True,False,False
6.36,c,k,y,x,1,p,6.69,13.82,w,f,g,True,False,True,False,False,True,False
5.0,c,e,w,x,1,r,6.63,12.37,w,f,g,True,False,True,True,False,False,False
5.64,c,k,w,x,1,r,6.88,12.1,w,f,d,True,False,True,False,True,False,False
5.59,c,k,y,x,1,y,5.94,12.76,w,f,d,True,False,True,False,True,False,False
4.8,c,e,w,x,1,r,4.47,11.32,w,f,d,True,False,True,False,True,False,False
5.15,c,e,w,x,1,r,6.55,13.02,w,f,g,True,False,True,False,True,False,False
5.5,c,k,y,x,1,r,6.69,12.07,w,f,d,True,False,True,False,False,True,False
6.11,c,e,y,x,1,y,4.8,11.4,w,f,d,True,False,True,True,False,False,False
